num         cl.         date        h.          lat.        lon.      
-           -           yyyy/mm/dd  hh:mm       deg.        deg.      
0133697     1           2014/01/30  18:09       -48.582       51.346  
0133697     1           2014/01/30  18:56       -48.586       51.366  
0133697     B           2014/01/30  19:44       -48.605       51.345  
0133697     2           2014/01/30  20:28       -48.610       51.331  
0133697     0           2014/02/01  21:25       -49.501       50.957  
0133697     2           2014/02/01  22:18       -49.528       50.973  
0133697     1           2014/02/01  22:50       -49.541       50.985  
0133697     2           2014/02/01  23:58       -49.565       50.983  
0133697     2           2014/02/02  00:30       -49.573       50.971  
0133697     A           2014/02/02  13:36       -49.700       51.002  
0133697     0           2014/02/02  14:19       -49.696       50.934  
0133697     1           2014/02/02  15:13       -49.682       50.964  
0133697     1           2014/02/02  16:01       -49.668       50.962  
0133697     2           2014/02/02  17:53       -49.678       50.976  
0133697     A           2014/02/02  18:45       -49.681       50.991  
0133697     2           2014/02/02  19:26       -49.699       50.975  
0133697     B           2014/02/02  20:21       -49.707       50.989  
0133697     0           2014/02/04  21:41       -49.064       51.473  
0133697     3           2014/02/04  23:16       -49.026       51.443  
0133697     1           2014/02/05  00:54       -48.952       51.477  
0133697     B           2014/02/05  13:07       -48.583       51.728  
0133697     B           2014/02/05  13:41       -48.551       51.668  
0133697     0           2014/02/05  14:45       -48.516       51.692  
0133697     0           2014/02/05  15:19       -48.499       51.692  
0133697     B           2014/03/10  13:01       -46.426       51.865  
0133697     B           2014/03/10  14:03       -46.426       51.861  
0133697     3           2014/03/10  14:37       -46.428       51.866  
0133697     1           2014/03/12  21:58       -46.459       51.892  
0133697     1           2014/03/12  23:21       -46.479       51.894  
0133697     3           2014/03/13  13:06       -46.429       51.865  
0133697     A           2014/03/13  14:46       -46.428       51.866  
0133697     B           2014/03/13  16:35       -46.430       51.865  
0133697     3           2014/03/13  17:46       -46.429       51.863  
0133697     3           2014/03/13  18:22       -46.429       51.865  
0133697     B           2014/03/13  19:24       -46.427       51.868  
0133697     3           2014/03/15  21:19       -46.388       51.803  
0133697     3           2014/03/16  13:11       -46.393       51.820  
0133697     3           2014/03/16  13:51       -46.395       51.818  
0133697     B           2014/03/16  14:31       -46.398       51.819  
0133697     3           2014/03/16  15:28       -46.394       51.819  
0133697     3           2014/03/19  13:16       -46.425       51.858  
0133697     2           2014/03/19  13:57       -46.425       51.862  
0133697     3           2014/03/19  14:57       -46.426       51.861  
0133697     A           2014/03/22  00:51       -46.443       51.910  
0133697     A           2014/03/22  13:04       -46.426       51.863  
0133697     3           2014/03/22  14:42       -46.426       51.861  
0133697     B           2014/03/22  16:16       -46.425       51.861  
0133697     A           2014/03/24  21:05       -47.946       51.309  
0133697     2           2014/03/24  22:54       -48.010       51.216  
0133697     A           2014/03/24  23:38       -48.052       51.190  
0133697     2           2014/03/25  00:27       -48.101       51.166  
0133697     A           2014/03/25  13:06       -48.545       50.833  
0133697     0           2014/03/25  14:27       -48.599       50.818  
0133697     B           2014/03/25  15:06       -48.622       50.807  
0133697     B           2014/03/25  16:09       -48.662       50.787  
0133697     0           2014/03/25  16:46       -48.674       50.868  
0133697     3           2014/03/25  17:35       -48.666       50.819  
0133697     1           2014/03/25  18:38       -48.670       50.855  
0133697     3           2014/03/25  19:14       -48.704       50.833  
0133697     B           2014/03/25  20:12       -48.748       50.820  
0133697     B           2014/03/25  20:53       -48.773       50.836  
0133697     B           2014/03/27  22:04       -50.213       50.439  
0133697     1           2014/03/27  23:55       -50.269       50.423  
0133697     1           2014/03/28  13:35       -50.395       50.457  
0133697     3           2014/03/28  15:13       -50.403       50.456  
0133697     1           2014/03/28  16:52       -50.406       50.449  
0133697     1           2014/03/28  17:35       -50.432       50.443  
0133697     2           2014/03/28  18:29       -50.432       50.450  
0133697     2           2014/03/28  19:02       -50.451       50.432  
0133697     B           2014/03/28  20:03       -50.468       50.445  
0133697     2           2014/03/28  20:36       -50.472       50.469  
0133697     B           2014/03/30  22:48       -50.907       50.501  
0133697     1           2014/03/30  23:26       -50.740       50.305  
0133697     2           2014/03/31  00:30       -50.742       50.321  
0133697     0           2014/03/31  13:19       -50.908       50.272  
0133697     0           2014/03/31  14:15       -50.850       50.413  
0133697     2           2014/03/31  15:00       -50.868       50.327  
0133697     2           2014/03/31  16:00       -50.873       50.324  
0133697     B           2014/03/31  16:43       -50.864       50.319  
0133697     B           2014/03/31  17:23       -50.866       50.328  
0133697     2           2014/03/31  18:01       -50.862       50.313  
0133697     1           2014/03/31  19:09       -50.855       50.363  
0133697     2           2014/03/31  19:44       -50.863       50.327  
0133697     1           2014/04/02  21:12       -51.178       50.071  
0133697     2           2014/04/02  22:46       -51.180       50.084  
0133697     1           2014/04/02  23:19       -51.180       50.071  
0133697     3           2014/04/03  00:28       -51.172       50.082  
0133697     0           2014/04/03  13:06       -51.139       50.190  
0133697     1           2014/04/03  13:45       -51.139       50.201  
0133697     B           2014/04/03  14:28       -51.104       50.172  
0133697     2           2014/04/03  15:30       -51.153       50.211  
0133697     0           2014/04/03  16:10       -51.140       50.196  
0133697     2           2014/04/03  17:11       -51.155       50.223  
0133697     A           2014/04/03  18:08       -51.158       50.254  
0133697     1           2014/04/03  18:52       -51.165       50.219  
0133697     1           2014/04/03  19:37       -51.172       50.255  
0133697     B           2014/04/03  20:23       -51.170       50.252  
0133697     1           2014/04/05  21:25       -50.624       50.225  
0133697     A           2014/04/05  21:55       -50.595       50.199  
0133697     2           2014/04/05  22:30       -50.629       50.213  
0133697     2           2014/04/05  23:43       -50.626       50.181  
0133697     A           2014/04/06  00:16       -50.620       50.200  
0133697     0           2014/04/08  21:18       -48.246       50.645  
0133697     1           2014/04/08  21:56       -48.014       50.196  
0133697     A           2014/04/08  22:31       -48.016       50.206  
0133697     2           2014/04/08  23:19       -47.980       50.246  
0133697     3           2014/04/09  00:09       -47.958       50.265  
0133697     B           2014/04/09  00:59       -47.944       50.264  
0133697     0           2014/04/09  13:17       -47.273       50.225  
0133697     B           2014/04/09  14:01       -47.286       50.251  
0133697     1           2014/04/09  15:00       -47.282       50.318  
0133697     2           2014/04/09  15:39       -47.255       50.333  
0133697     B           2014/04/09  17:36       -47.197       50.372  
0133697     3           2014/04/09  19:21       -47.161       50.384  
0133697     A           2014/04/09  20:10       -47.110       50.404  
0133697     0           2014/04/12  14:03       -46.529       52.494  
0133697     B           2014/04/12  17:24       -46.376       51.953  
0133697     1           2014/04/15  14:09       -46.417       51.822  
0133697     3           2014/04/15  14:52       -46.426       51.859  
0133697     A           2014/04/15  16:18       -46.433       51.862  
0133697     1           2014/04/15  18:03       -46.416       51.874  
0133697     3           2014/04/17  22:05       -46.428       51.862  
0133697     3           2014/04/17  23:19       -46.427       51.863  
0133697     1           2014/04/18  13:19       -46.436       51.831  
0133697     0           2014/04/18  14:14       -46.428       51.864  
0133697     1           2014/04/21  14:05       -46.428       51.845  
0133697     B           2014/04/21  16:57       -46.425       51.867  
0133697     3           2014/04/21  17:35       -46.427       51.860  
0133697     A           2014/04/23  23:56       -46.419       51.811  
0133697     1           2014/04/24  00:40       -46.456       51.920  
0133697     2           2014/04/24  13:53       -46.424       51.867  
0133697     3           2014/04/24  14:25       -46.426       51.861  
0133697     B           2014/04/24  16:23       -46.434       51.878  
0133697     B           2014/04/26  21:41       -47.763       51.198  
0133697     A           2014/04/26  23:18       -48.397       51.023  
0133697     A           2014/04/27  13:13       -49.253       50.860  
0133697     0           2014/04/27  14:30       -49.290       50.920  
0133697     1           2014/04/27  16:35       -49.406       50.923  
0133697     A           2014/04/27  17:10       -49.418       50.925  
0133697     3           2014/04/27  18:05       -49.469       50.925  
0133697     B           2014/04/27  18:35       -49.490       50.929  
0133697     B           2014/04/27  19:45       -49.552       50.922  
0133697     B           2014/04/27  20:16       -49.573       50.930  
0133697     0           2014/04/29  21:10       -51.315       50.218  
0133697     B           2014/04/29  22:00       -51.363       50.178  
0133697     2           2014/04/29  22:43       -51.394       50.143  
0133697     1           2014/04/29  23:55       -51.446       50.114  
0133697     2           2014/04/30  00:25       -51.465       50.124  
0133697     A           2014/04/30  13:04       -51.865       50.014  
0133697     B           2014/04/30  13:43       -51.881       49.950  
0133697     1           2014/04/30  14:22       -51.908       49.971  
0133697     2           2014/04/30  15:20       -51.938       49.950  
0133697     1           2014/04/30  16:05       -51.920       49.921  
0133697     1           2014/04/30  16:48       -51.951       49.938  
0133697     2           2014/04/30  17:52       -51.967       49.925  
0133697     2           2014/04/30  18:34       -52.001       49.912  
0133697     B           2014/04/30  19:27       -52.040       49.956  
0133697     B           2014/04/30  20:12       -52.082       49.929  
0133697     B           2014/04/30  20:57       -52.107       49.928  
0133697     A           2014/05/02  21:03       -53.772       50.459  
0133697     0           2014/05/02  22:05       -53.801       50.320  
0133697     3           2014/05/02  22:36       -53.838       50.357  
0133697     1           2014/05/02  23:51       -53.872       50.390  
0133697     3           2014/05/03  13:08       -54.174       50.442  
0133697     1           2014/05/03  13:49       -54.194       50.465  
0133697     3           2014/05/03  14:43       -54.220       50.455  
0133697     B           2014/05/03  15:31       -54.221       50.474  
0133697     A           2014/05/03  16:42       -54.296       50.462  
0133697     B           2014/05/03  17:27       -54.291       50.469  
0133697     1           2014/05/03  18:31       -54.379       50.477  
0133697     1           2014/05/03  19:12       -54.422       50.504  
0133697     2           2014/05/03  20:07       -54.431       50.503  
0133697     3           2014/05/03  20:43       -54.437       50.536  
0133697     0           2014/05/05  21:04       -55.650       51.223  
0133697     2           2014/05/05  21:43       -55.667       51.202  
0133697     A           2014/05/05  22:25       -55.665       51.192  
0133697     1           2014/05/05  23:07       -55.678       51.185  
0133697     B           2014/05/05  23:51       -55.678       51.182  
0133697     0           2014/05/06  00:47       -55.692       51.164  
0133697     A           2014/05/06  13:14       -56.239       51.256  
0133697     B           2014/05/06  13:45       -56.247       51.265  
0133697     1           2014/05/08  21:10       -57.155       51.671  
0133697     2           2014/05/08  21:40       -57.154       51.665  
0133697     3           2014/05/08  22:49       -57.168       51.675  
0133697     1           2014/05/08  23:28       -57.174       51.693  
0133697     3           2014/05/09  00:24       -57.192       51.678  
0133697     A           2014/05/09  00:56       -57.201       51.686  
0133697     2           2014/05/09  13:08       -57.361       51.686  
0133697     3           2014/05/09  14:22       -57.355       51.683  
0133697     2           2014/05/09  14:58       -57.354       51.673  
0133697     1           2014/05/09  16:02       -57.355       51.656  
0133697     1           2014/05/09  16:36       -57.341       51.658  
0133697     0           2014/05/09  17:42       -57.335       51.641  
0133697     A           2014/05/09  18:16       -57.336       51.628  
0133697     0           2014/05/09  18:59       -57.332       51.657  
0133697     2           2014/05/09  19:39       -57.349       51.586  
0133697     1           2014/05/11  21:05       -58.154       51.568  
0133697     1           2014/05/11  22:13       -58.128       51.601  
0133697     B           2014/05/11  22:51       -58.114       51.596  
0133697     2           2014/05/11  23:51       -58.106       51.598  
0133697     0           2014/05/12  00:26       -58.090       51.568  
0133697     A           2014/05/12  13:30       -58.095       50.905  
0133697     1           2014/05/12  14:14       -58.083       50.612  
0133697     2           2014/05/12  15:04       -58.103       50.539  
0133697     0           2014/05/12  15:55       -58.103       50.514  
0133697     0           2014/05/12  16:47       -58.075       50.469  
0133697     B           2014/05/12  17:32       -58.083       50.486  
0133697     0           2014/05/12  18:41       -58.079       50.452  
0133697     1           2014/05/12  19:26       -58.062       50.464  
0133697     B           2014/05/12  20:18       -58.041       50.396  
0133697     0           2014/05/14  21:09       -58.738       48.513  
0133697     0           2014/05/14  21:45       -58.742       48.498  
0133697     A           2014/05/14  22:17       -58.744       48.485  
0133697     0           2014/05/14  22:49       -58.758       48.521  
0133697     1           2014/05/14  23:50       -58.766       48.558  
0133697     3           2014/05/15  00:26       -58.777       48.540  
0133697     B           2014/05/15  01:00       -58.782       48.528  
0133697     0           2014/05/15  13:14       -58.949       47.458  
0133697     1           2014/05/15  14:06       -58.951       47.403  
0133697     3           2014/05/15  14:55       -58.954       47.340  
0133697     B           2014/05/15  15:49       -58.956       47.283  
0133697     B           2014/05/15  16:34       -58.965       47.229  
0133697     B           2014/05/15  17:31       -58.954       47.238  
0133697     B           2014/05/15  18:15       -58.952       47.088  
0133697     B           2014/05/15  19:15       -58.957       47.101  
0133697     B           2014/05/15  19:55       -58.955       47.070  
0133697     B           2014/05/15  20:29       -58.943       46.969  
0133697     0           2014/05/17  21:12       -59.020       43.822  
0133697     3           2014/05/17  21:45       -59.010       43.860  
0133697     2           2014/05/17  22:50       -59.018       43.818  
0133697     0           2014/05/17  23:33       -59.021       43.830  
0133697     3           2014/05/18  00:23       -59.022       43.805  
0133697     0           2014/05/18  00:57       -59.042       43.799  
0133697     B           2014/05/18  13:12       -59.055       42.953  
0133697     B           2014/05/18  14:23       -59.073       42.901  
0133697     3           2014/05/18  15:16       -59.072       42.840  
0133697     2           2014/05/18  16:01       -59.076       42.818  
0133697     B           2014/05/18  16:32       -59.083       42.820  
0133697     1           2014/05/18  17:41       -59.032       42.746  
0133697     2           2014/05/18  18:12       -59.066       42.815  
0133697     0           2014/05/18  19:12       -59.062       42.780  
0133697     1           2014/05/18  19:47       -59.063       42.755  
0133697     B           2014/05/18  20:49       -59.046       42.762  
0133697     1           2014/05/20  21:04       -58.805       40.799  
0133697     1           2014/05/20  22:01       -58.785       40.818  
0133697     2           2014/05/20  22:40       -58.790       40.771  
0133697     2           2014/05/20  23:40       -58.779       40.745  
0133697     1           2014/05/21  00:11       -58.774       40.746  
0133697     B           2014/05/21  13:23       -58.754       40.528  
0133697     A           2014/05/23  21:33       -58.750       37.538  
0133697     B           2014/05/23  22:07       -58.698       37.556  
0133697     1           2014/05/23  23:11       -58.714       37.542  
0133697     B           2014/05/23  23:57       -58.695       37.553  
0133697     1           2014/05/24  00:48       -58.690       37.526  
0133697     0           2014/05/26  21:10       -58.472       34.953  
0133697     2           2014/05/26  22:09       -58.493       34.885  
0133697     2           2014/05/26  22:49       -58.492       34.862  
0133697     3           2014/05/26  23:19       -58.497       34.861  
0133697     1           2014/05/27  00:23       -58.503       34.837  
0133697     B           2014/05/27  00:59       -58.491       34.787  
0133697     A           2014/05/27  13:11       -58.551       34.054  
0133697     1           2014/05/27  13:56       -58.571       34.001  
0133697     1           2014/05/27  14:52       -58.603       33.910  
0133697     2           2014/05/27  15:33       -58.594       33.931  
0133697     2           2014/05/27  17:35       -58.617       33.922  
0133697     B           2014/05/29  21:01       -58.427       33.306  
0133697     B           2014/05/29  21:42       -58.364       32.144  
0133697     1           2014/05/29  22:14       -58.375       32.166  
0133697     2           2014/05/29  23:19       -58.352       32.174  
0133697     2           2014/05/29  23:57       -58.341       32.159  
0133697     2           2014/05/30  00:28       -58.338       32.144  
0133697     B           2014/06/01  21:01       -58.083       30.862  
0133697     3           2014/06/01  21:42       -58.113       30.822  
0133697     B           2014/06/01  22:36       -58.114       30.834  
0133697     3           2014/06/01  23:21       -58.099       30.812  
0133697     3           2014/06/01  23:54       -58.096       30.809  
0133697     A           2014/06/02  00:55       -58.095       30.797  
0133697     B           2014/06/02  13:12       -58.057       30.638  
0133697     A           2014/06/02  13:49       -58.060       30.641  
0133697     2           2014/06/02  14:53       -58.063       30.568  
0133697     2           2014/06/02  15:27       -58.065       30.572  
0133697     1           2014/06/02  16:33       -58.059       30.532  
0133697     1           2014/06/02  17:06       -58.061       30.560  
0133697     2           2014/06/02  18:00       -58.060       30.549  
0133697     2           2014/06/02  18:45       -58.063       30.561  
0133697     1           2014/06/02  19:41       -58.044       30.578  
0133697     3           2014/06/02  20:24       -58.046       30.548  
0133697     A           2014/06/04  21:19       -57.955       30.086  
0133697     B           2014/06/04  22:18       -57.958       30.154  
0133697     1           2014/06/04  22:49       -57.964       30.163  
0133697     2           2014/06/04  23:21       -57.943       30.160  
0133697     0           2014/06/04  23:59       -57.938       30.164  
0133697     2           2014/06/05  00:36       -57.933       30.162  
0133697     B           2014/06/05  13:16       -57.802       30.069  
0133697     A           2014/06/05  13:52       -57.776       30.159  
0133697     1           2014/06/07  21:10       -57.499       29.927  
0133697     B           2014/06/07  22:14       -57.486       29.921  
0133697     1           2014/06/07  22:47       -57.496       29.930  
0133697     1           2014/06/07  23:54       -57.489       29.921  
0133697     2           2014/06/08  00:29       -57.494       29.921  
0133697     B           2014/06/08  13:47       -57.375       30.028  
0133697     B           2014/06/08  14:28       -57.375       29.971  
0133697     0           2014/06/08  15:26       -57.344       29.471  
0133697     A           2014/06/08  16:03       -57.308       29.479  
0133697     2           2014/06/08  17:05       -57.316       29.392  
0133697     A           2014/06/08  17:38       -57.309       29.362  
0133697     B           2014/06/08  18:47       -57.312       29.338  
0133697     0           2014/06/08  19:18       -57.298       29.395  
0133697     1           2014/06/10  21:58       -56.486       28.602  
0133697     A           2014/06/10  23:24       -56.494       28.554  
0133697     3           2014/06/10  23:55       -56.487       28.593  
0133697     0           2014/06/11  00:57       -56.502       28.643  
0133697     B           2014/06/11  13:48       -56.414       28.604  
0133697     A           2014/06/11  14:18       -56.508       28.632  
0133697     3           2014/06/11  14:58       -56.495       28.602  
0133697     B           2014/06/11  15:35       -56.503       28.615  
0133697     1           2014/06/11  16:28       -56.471       28.627  
0133697     B           2014/06/11  17:47       -56.488       28.688  
0133697     A           2014/06/11  18:18       -56.453       28.726  
0133697     B           2014/06/11  18:50       -56.459       28.736  
0133697     B           2014/06/11  19:45       -56.469       28.767  
0133697     1           2014/06/11  20:30       -56.467       28.789  
0133697     0           2014/06/13  21:02       -56.648       28.291  
0133697     2           2014/06/13  21:50       -56.649       28.303  
0133697     2           2014/06/13  22:37       -56.659       28.316  
0133697     2           2014/06/13  23:17       -56.666       28.307  
0133697     1           2014/06/13  23:50       -56.686       28.291  
0133697     2           2014/06/14  00:27       -56.676       28.298  
0133697     B           2014/06/14  13:19       -56.750       28.150  
0133697     B           2014/06/14  14:19       -56.753       28.140  
0133697     2           2014/06/14  15:02       -56.770       28.068  
0133697     B           2014/06/14  16:04       -56.779       28.052  
0133697     2           2014/06/16  21:16       -56.951       28.355  
0133697     A           2014/06/16  22:15       -56.949       28.360  
0133697     1           2014/06/16  22:49       -56.937       28.345  
0133697     2           2014/06/16  23:52       -56.931       28.352  
0133697     2           2014/06/17  00:30       -56.929       28.350  
0133697     B           2014/06/17  13:45       -56.735       28.150  
0133697     B           2014/06/17  14:25       -56.699       28.130  
0133697     1           2014/06/17  15:31       -56.693       28.075  
0133697     A           2014/06/17  16:06       -56.735       28.178  
